Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Tesco Finest Jumbo Cooked King Prawns 225G,(15),3.3,4.50,Cooked and peeled king prawns (Litopenaeus vannamei) with a protective ice glaze.,"INGREDIENTS: Prawn (Crustacean), Salt.",Energy 389kJ / 92kcal ,Energy389kJ / 92kcal439kJ / 104kcalFat1.5g1.7gSaturates0.4g0.4gCarbohydrate0.1g0.1gSugars0.1g0.1gFibre0.5g0.6gProtein19.,https://www.tesco.com/groceries/en-GB/products/265418417
Tesco Wild Salmon Fillets 500G,(92),1.8,4.00,"Skin on, deboned wild Alaskan Pacific pink salmon (Oncorhynchus gorbuscha) fillets with a protective ice glaze.","Keep Frozen at -18°C or cooler.    Important: If food has thawed, do not refreeze.
    ",Energy 459kJ / 109kcal ,Energy459kJ / 109kcal459kJ / 109kcalFat2.7g2.7gSaturates0.6g0.6gCarbohydrate1.1g1.1gSugars0g0gFibre0g0g,https://www.tesco.com/groceries/en-GB/products/302706337
Goodfella's Stonebaked Thin Margherita 345G,(4),3.8,1.55,"A Stone Baked Thin Pizza Base Topped with Mozzarella Cheese, Tomato Sauce and Cheddar Cheese.","Wheat Flour, Water, Mozzarella Cheese (21%) (Milk), Cheddar Cheese (10%) (Milk), Tomato Purée, Rapeseed Oil, Yeast, Salt, Sugar, Maize Starch, Garlic Purée, Basil, Oregano, Black Pepper",Energy 1124kJ ,Energy1124kJ1842kJ22%-268kcal439kcal22%Fat11g18g26%of which saturates5.5g9.0g45%Carbohydrate28845g17%of which sugars2.893.3g5%Fibre2.0g4.6gProtein13g22g44%Salt1.2g1.9g32%Reference intake of an average adult (8400kJ/ 2000kcal)---*Reference Intake---**Children's nutritional needs differ to those,https://www.tesco.com/groceries/en-GB/products/266459126
Birds Eye 8 Cripsy Batter Fish Fingers 224G,(16),3.4,1.50,"Alaska pollock fillet Fish Fingers in a crispy batter, lightly fried.","Alaska Pollock (Fish) (48%), Batter Coating*, Rapeseed Oil, *Batter Coating (Wheat Flour, Water, Starch (Potato, Maize), Maize Flour, Salt, Raising Agents (Diphosphates, Sodium Carbonate), Skimmed Milk Powder, Yeast, Mustard, Garlic Powder)",Energy As Sold 100g Provides: ,Energy - kJ960kJ1049kJ- kcal230kcal251kcalFat 12g13g- of which Saturates 0.9g1.0gCarbohydrate 19g21g- of which Sugars 0.7g0.7gFibre 0.8g0.9gProtein 11g12gSalt 0.78g0.87gA serving of 112g oven baked provides: 110 mg Omega 3 (EPA+DHA)--#Children's,https://www.tesco.com/groceries/en-GB/products/265536824
Linda Mccartney 6 Vegetarian Sausages 270G,(19),3.6,2.20,Seasoned Vegetarian Sausages made with Rehydrated Textured Soya Protein.,"Rehydrated Textured Soya Protein (70%), Water, Rapeseed Oil, Soya Protein Concentrate, Seasoning (Sulphites) (Dextrose, Salt, Flavouring, Onion Powder, Yeast Extract, Colour: Red Iron Oxide), Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Stabiliser: Methyl Cellulose, Tomato Purée, Salt, Raising Agent: Ammonium Carbonates",Energy (grilled as per instructions) per 100g ,Energy kJ637534Energy kcal153128Fat 6.2g5.2g(of which saturates,https://www.tesco.com/groceries/en-GB/products/305255652
Birds Eye 18 Potato Waffles 1.02Kg,(6),4,2.35,"Waffles made with freshly mashed potatoes, lightly fried.","Potato (88%), Rapeseed Oil, Potato Granules, Potato Starch, Salt, Stabiliser (Hydroxypropyl Methylcellulose)#, White Pepper, #Derived from natural plant material",Energy As Sold 100g Provides: ,Energy - kJ673kJ394kJ- kcal161kcal94kcalFat 6.8g3.9g- of which Saturate,https://www.tesco.com/groceries/en-GB/products/277314942
Tesco Finest Canadian Cooked Prawns 225G,(13),4.8,4.25,Cooked and peeled cold water prawns (Pandalus borealis) with protective ice glaze.,"INGREDIENTS: Prawn (Crustacean) (99%), Salt.",Energy 292kJ / 69kcal ,Energy292kJ / 69kcal329kJ / 78kcalFat1.2g1.4gSaturates0.3g0.4gCarbohydrate0.1g0.1gSugars0.1g0.1gFibre0.5g0.6gProtein14.,https://www.tesco.com/groceries/en-GB/products/305523531
Linda Mccartneys Vegetarian Lincolnshire Sausages 6S 300G,(43),3.4,2.20,6 Vegetarian Lincolnshire Sausages,"Rehydrated Textured Pea Protein (73%), Onion (12%), Rapeseed Oil, Chickpea Flour, Stabiliser: Methyl Cellulose, Salt, Sage, Flavouring, Black Pepper",Energy (grilled as per instructions) per 100g ,Energy kJ869793Energy kcal209190Fat 11.5g10.5g (of which saturates)1,https://www.tesco.com/groceries/en-GB/products/303543176
Tesco Finest 6 Chunky Cod Fillets Fish Fingers 400G,(30),3.7,3.00,"Fish fingers made from formed cod (Gadus morhua), coated in breadcrumbs.","INGREDIENTS: Cod (Fish) (60%), Wheat Flour, Rapeseed Oil, Water, Wheat Gluten, Wheat Starch, Salt, Maize Starch, Dextrose, Yeast, Pepper, Malt Vinegar (Barley), Onion Powder, Garlic Powder, Turmeric Extract, Paprika Extract.",Energy 817kJ / 195kcal ,Energy817kJ / 195kcal1013kJ / 241kcalFat7.9g9.8gSaturates0.6g0.7gCarbohydrate16.5g20.5gSugars1.0g1.2gFibre1.1g1.3gProtein13.9g17.3gSalt0.5g0.7g* Reference intake of an average adult (8400 kJ / 2000 kcal)--** When oven cooked ,https://www.tesco.com/groceries/en-GB/products/305738559
Mccain Home Chips Straight Cut 1Kg,(9),4.4,2.29,For more information see www.mccain.co.uk,"Potato (91%), Batter (Flour (Wheat (with Calcium, Iron, Niacin, Thiamin) Rice, Broad Bean), Dextrin, Starch (Wheat, Potato, Maize), Vegetable Oil (Shea, Coconut), Vegetable Fibre, Turmeric Extract, Colour (Paprika Extract)), Sunflower Oil (4%), Salt",Energy Per 100g Frozen ,Energy kJ605874 kcal144208Fat g4.17.2 of which saturates g0.50.8Carbohydrate g2331 of whic,https://www.tesco.com/groceries/en-GB/products/305941744
Original Microwave Fries To Go 3 X 90G,(12),4,2.39,Crispy fries made from mashed potato,"Potatoes, Sunflower Oil, Dehydrated Potato, Emulsifier (E471), Salt, Dextrose",Nan,Energy kJ10341179kcal246281Fat g7.38.2 of which sat,https://www.tesco.com/groceries/en-GB/products/253329322
Birds Eye 4 Battered Fish Fillets 400G,(15),2.1,2.40,"Portions formed from pieces of Alaska pollock fillet, coated in a crispy batter, lightly fried.","Alaska Pollock (Fish) (48%), Batter Coating*, Rapeseed Oil, *Batter Coating (Fortified Wheat Flour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Starch (contains Wheat), Flour (contains Wheat), Salt, Raising Agents (E450, E500)#, Dextrose, Skimmed Milk Powder, Palm Fat, Mustard, Natural Flavourings, Black Pepper Extract), #E450 and E500 are the basic ingredients of Baking Powder, which is used to make the Batter light and crispy",Energy As Sold 100g Provides: ,Energy - kJ1016kJ1087kJ- kcal243kcal260kcalFat 14g15g of which Saturates1.3g1.3gCarbohydrate19g2.0g of which Sugars0.6g0.6gFibre ,https://www.tesco.com/groceries/en-GB/products/267045457
Tesco Finest 4 Beef Burgers 454G,(54),1.7,3.00,Beef burgers with seasoning.,"Beef (95%), Water, Potato Starch, Salt, Yeast Extract, Dextrose, Onion Powder, Sugar, Cayenne Pepper Extract, Pepper Extract.",Energy 1254kJ / 302kcal ,Energy1254kJ / 302kcal1104kJ / 265kcalFat21.3g18.7gSaturates10.6g9.3gCarbohydrate0.5g0.4gSugars0.5g0.4gFibre1.0g0.9gProtein26.4g23.3gSalt0.9g0.8g* Reference intake of an average adult (8400 kJ / 2000 kcal)--** When gril,https://www.tesco.com/groceries/en-GB/products/293709025
Nestle Fab Strawberry Ice Lollies 6 X 58Ml,(8),3.5,1.90,Strawberry and vanilla flavour ice lolly with a chocolate flavour coating and sugar strands.,"Strawberry Water Ice (62%) [Water, Strawberry Juice from Concentrate (9%), Sugar, Strawberry Puree (5%), Maltodextrin, Fructose, Acid (Citric Acid), Colours (Beetroot Red, Curcumin), Flavourings, Stabilisers (Guar Gum, Sodium Alginate, Carrageenan), Dextrose], Vanilla Flavour Ice (27%) [Water, Reconstituted Skimmed Milk Concentrate, Sugar, Glucose Syrup, Coconut Oil, Whey Powder (from Milk), Maltodextrin, Fructose, Stabilisers (Guar Gum, Sodium Alginate), Emulsifier (Mono- and Diglycerides of Fatty Acids), Flavourings], Sugar Strands (6%) [Sugar, Coconut Oil, Beetroot Juice Concentrate, Glucose Syrup, Colours (Annatto, Curcumin), Emulsifier (Gum Arabic), Glazing Agent (Beeswax)], Chocolate Flavour Coating (4%) [Vegetable Oils (Coconut, Rapeseed, in varying proportions), Sugar, Bulking Agent (Calcium Carbonate), Whey Powder (from Milk), Fat-Reduced Cocoa Powder, Emulsifier (Soya Lecithin)]",Energy 575kJ ,Energy575kJ543kJ315kJ8400kJ-137kcal129kcal75kcal2000kcalFat4.6g4.4g2.5g70gof which: saturates1.9g1.8g1.0g20gCarbohydrate22.8g21.5g12.5g260gof which: sugars18.2g17.2g10.0g90gFibre0.3g0.3g0.2g-Protein0.6g0.5g0.3g50gSalt0.06g0.05g0.03g6g*Reference intake of an average adult (8400kJ/2000kcal)----**One lolly (58ml/,https://www.tesco.com/groceries/en-GB/products/287129858
Tesco Finest British Petits Pois 750G,(13),3.9,2.00,Petits pois.,"Important: If food has thawed, do not refreeze. Keep frozen at -18C or cooler. 
",Energy 374kJ / 89kcal ,Energy374kJ / 89kcal299kJ / 71kcalFat1.6g1.3gSaturates0.3g0.2gCarbohydrate9.2g7.4gSugars1.1g0.9gFibre5.6g4.5gProtein6.7g5.4gSalt<0.01g<0.01g* Reference intake of an aver,https://www.tesco.com/groceries/en-GB/products/279422465
Youngs Chip Shop Extra Large Fish Fillets Beer Batter 300G,(17),2.5,2.00,Extra Large Formed Alaska Pollock Fillets in a Beer Batter,"Alaska Pollock Fillet (54%) (Fish), Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)], Sunflower Oil, Rapeseed Oil, Palm Oil, Water, Beer (2%) [Wheat, Barley], Salt, Wheat Starch, Maize Flour, Raising Agents: Diphosphates, Sodium Bicarbonate, Flavourings (contain Mustard), Dextrose, Yeast Extract, Wheat Gluten, Dried Skimmed Milk, Sugar, Mustard Flour, Colours: Curcumin, Capsanthin, Spices",Energy 987kJ ,Energy987kJ1357kJ8400kJ-237kcal20.8g16%2000kcalFat15.1g326kcal30%70g(of which saturates)2.6g3.6g18%20gCarbohydrate14.8g20.4g(of which sugars)0.9g1.2g1%90gFibre1.1g1.5gProtein9.9g13.6gSalt0.,https://www.tesco.com/groceries/en-GB/products/305731768
Birds Eye Original Beef Quarter Pounder Burgers 454G,(18),3.2,3.00,Beef quarter pounders with chopped onion and seasoning.,"Beef (77%), Onion (14%), Beef Fat, Fortified Wheat Flour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin), Salt, Water, Onion Powder, Yeast Extract, Spices, Natural Rosemary Flavouring",Energy As Sold 100g Provides: ,Energy - kJ1226kJ1045kJ- kcal296kcal251kcalFat 25.0g19.0g- of which Saturates 8.4g,https://www.tesco.com/groceries/en-GB/products/251980353
Aunt Bessies Roast Parsnips Honey Glazed 500G,(27),2.8,1.65,Parsnips Coated in Batter and Prefried with a Honey Glaze.,"Parsnips (85%), Palm Oil, Batter (Water, Wheat Flour, Salt), Orange Blossom Honey (1%)",Energy 777kJ/187kcal ,Energy 777kJ/187kcal772kJ/186kcalFat 13g13gSaturates 6.4g6.5gCarbohydrates14g13gSugars,https://www.tesco.com/groceries/en-GB/products/295327715
Mccain Sweet Potato Fries 500G,(5),3.8,2.75,Sweet potato fries in a crispy coating,"Sweet Potato (89%), Sunflower Oil (5.7%), Batter (Wheat Flour (Calcium, Iron, Niacin, Thiamin), Tapioca Dextrin, Rice Flour, Salt, Maize Starch, Raising Agents (E450, E500), Thickener (E415), Turmeric Extract, Colour (Paprika Extract))",Energy Per 100g Frozen ,Energy kJ525766kcal125184Fat g5.78.0 of which saturates g0.60.9Carbohydrate g14.522.4 o,https://www.tesco.com/groceries/en-GB/products/292140335
Carte D'or Strawberry Ice Cream 1000Ml,(53),4.5,3.50,Strawberry ice cream with candied strawberry pieces (11%),"reconstituted skimmed MILK, strawberry puree (19%), sugar, strawberries (7%), glucose fructose syrup, coconut oil, whey solids (MILK), dextrose, lemon juice concentrate, red beetroot juice concentrate, skimmed MILK powder or concentrate, carrot juice concentrate, stabilisers (locust bean gum, guar gum, Carrageenan), emulsifier (Mono/diglycerides of fatty acids), flavourings, acidity regulator (citric acid), colour (curcumin)",Nan,Energy (kJ)698 kJ384 kJ384 kJ5%Energy (kcal)166 kcal91 kcal91 kcal5%Fat (g)5.3 g2.9 g2.9 g4%of which saturates (g)4.7 g2.6 g2.6 g13%Carbohydrate (g)27 g15 g15 g6%of which sugars (g)25 g14 g14 g16%Protein (g)2.5 g1.4 g1.4 g3%Salt (g)0.12 g0.07 g0.07 g1%*% of Reference intak,https://www.tesco.com/groceries/en-GB/products/301810261
Cadbury Flake 99 Cones 4 X 125Ml,(5),4.8,3.00,"Biscuit Cone with Chocolate Flavour Coating Filled with Vanilla Flavour Ice Cream, Milk Chocolate Flake Bar and Topped with Milk Chocolate Curls","Concentrated Buttermilk, Biscuit Cone (13%) (Wheat Flour, Sugar, Coconut Oil, Emulsifier (Soya Lecithin), Salt, Colour (Plain Caramel)), Milk Chocolate Flake Bar (10%) (Milk, Sugar, Cocoa Butter, Cocoa Mass, Vegetable Fats (Palm, Shea), Emulsifier (E442), Flavourings), Glucose Syrup, Coconut Oil, Chocolate Flavour Coating (6%) (Coconut Oil, Sugar, Dried Whey (from Milk), Fat Reduced Cocoa Powder, Emulsifier (Soya Lecithin)), Sugar, Milk Chocolate (1.5%) (Milk, Sugar, Cocoa Butter, Cocoa Mass, Palm Oil, Emulsifiers (E442, E476), Flavouring), Milk Chocolate Curls (1.5%) (Sugar, Cocoa Mass, Cocoa Butter, Dried Whole Milk, Dried Skimmed Milk, Flavouring, Emulsifier (Soya Lecithin)), Dried Whey (from Milk), Emulsifiers (E471, E477), Flavourings, Stabilisers (E412, E410), Colours (Curcumin, Annatto)",Energy 795kJ ,Energy 795kJ994kJ8400kJ-190kcal238kcal2000kcalFat 9.6g11.9g70gof which Saturates 8.1g10.1g20gCarbohydrate 23.1g28.8g260gof which Sugars 15.2g19.0g90gFibre0.5,https://www.tesco.com/groceries/en-GB/products/251821479
Mccain Crispy French Fries 900G,(6),4.8,2.39,"Crispy French Fries, thin fries cut from fresh potato and coated","Potatoes (85.6%), Batter (Wheat Flour (with Calcium, Iron, Niacin, Thiamin), Modified Starch (Maize, Tapioca), Rice Flour, Salt, Corn Starch, Natural Colours (Turmeric Extract, Paprika Extract)), Sunflower Oil (7%)",Energy Per 100g Frozen ,Energy kJ772970kcal184231Fat g7.07.7 of which saturates g0.80.9Carbohydrate g26.935.5 o,https://www.tesco.com/groceries/en-GB/products/284197579
Carte D'or Indulgent Chocolate Ice Cream 1000Ml,(14),3.5,3.50,"Dark chocolate ice cream (2% dark chocolate, 70% cocoa solids, from Ecuador) with dark chocolate pieces (70% cocoa solids, from Ecuador) (2.5%).","Reconstituted skimmed MILK, sugar, glucose-fructose syrup, coconut oil, fat-reduced cocoa powder¹, cocoa mass¹, whey protein (MILK), glucose syrup, emulsifiers (mono- and diglycerides of fatty acids, ammonium phosphatides), stabilisers (guar gum, locust bean gum, carrageenan).  ¹Rainforest Alliance Certified™",Nan,Energy (kJ)826 kJ438 kJEnergy (kcal)197 kcal104 kcalFat (g)8.6 g4.6 gof which saturates (g)7.1 g3.7 gCarbohydrate (g)25 g13 gof which sugar,https://www.tesco.com/groceries/en-GB/products/301810399
Birds Eye Steamfresh 4 Family Favourite Mix Vegetable 540G,(5),3.6,1.75,"Carrots, Broccoli Florets and Sweetcorn","Carrots (41%), Broccoli (37%), Sweetcorn (22%)",Energy As Sold 100g Provides: ,Energy - kJ197kJ268kJ- kcal47kcal64kcalFat 0.5g0.7g- of which Saturates 0.1g0.2gCarbohydrate 7.2g9.8g- of which Sugars 3.5g4.7gFibre 2.7g3.7gProtein 2.0g2.7gSalt 0.04g0.05gVitamin A 792µg 99% NRV**1070µg 134% NRV**Vitamin C 18µg 23% NRV**24µg 30% NRV**Folic Acid 23µg 11% NRV**31µg 16% NRV****Average value when microw,https://www.tesco.com/groceries/en-GB/products/277221026
Birds Eye 4 Breaded Cod Cakes 198G,(22),2.4,1.20,"Cod fish cakes coated in crunchy breadcrumbs, lightly fried.","Minced Cod (Fish) (45%), Water, Potato, Breadcrumbs (Fortified Wheat Flour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin), Yeast, Sugar, Dextrose, Wheat Gluten, Salt, Paprika), Rapeseed Oil, Fortified Wheat Flour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin), Dried Potato, Salt, Parsley, White Pepper",Energy As Sold 100g Provides: ,Energy - kJ764kJ747kJ- kcal182kcal178kcalFat 8.5g8.5g- of which Saturates 0.6g,https://www.tesco.com/groceries/en-GB/products/254747522
Tesco Cod Fish Fingers 300G,(12),4.6,2.00,"10 Skinless and boneless fish fingers made from formed Cod (Gadus morhua), coated in breadcrumb.","Cod (Fish) (64%), Wheat Flour, Rapeseed Oil, Water, Dextrose (Potato), Potato Starch, Salt, Paprika, Turmeric, Yeast.",Energy 970kJ / 232kcal ,Energy970kJ / 232kcal912kJ / 218kcalFat11.6g10.9gSaturates0.8g0.8gCarbohydrate17.5g16.5gSugars1.0g0.9gFibre1.4g1.3gProtein13.7g12.9gSalt0.6g0.5g* Refer,https://www.tesco.com/groceries/en-GB/products/289991420
Birds Eye Alphabites 456G,(4),3.2,1.30,"Potato shapes made with freshly mashed potatoes, lightly fried.","Potato (88%), Rapeseed Oil, Potato Granules, Potato Starch, Salt, Stabiliser (Hydroxypropyl Methylcellulose)#, White Pepper, # Derived from natural plant material",Energy As Sold 100g Provides: ,Energy - kJ679kJ386kJ- kcal162kcal92kcalFat 6.5g3.7g- of which Saturates 0.5g0.3gCarbohydrate 23g13g- of which Sugars 1.0g0.5gFibre 1.3g0.8gProtein 2.2g1.3gSalt 0.67g0.37g* Children's nutritional needs differ to th,https://www.tesco.com/groceries/en-GB/products/296120036
Tesco Caramel Vanilla Ice Cream 900Ml Promotion,(27),2.8,1.70,Vanilla and caramel flavoured ice cream with a caramel flavoured sauce and caramel flavoured pieces.,"INGREDIENTS: Reconstituted Skimmed Milk Concentrate, Toffee Sauce (13%) (Sugar, Butter (Milk), Glucose Syrup, Water, Skimmed Milk Concentrate, Invert Sugar Syrup, Dried Skimmed Milk, Muscovado Sugar, Cornflour, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Salt, Caramelised Sugar Syrup, Gelling Agent (Pectin)), Sugar, Glucose Syrup, Caramel Pieces (2.5%) (Sugar, Condensed Milk, Glucose Syrup, Coconut Oil, Golden Syrup, Water, Salted Butter (Butter (Milk), Salt), Cornflour, Emulsifier (Soya Lecithins), Flavouring, Caramelised Sugar Syrup), Coconut Oil, Partially Reconstituted Whey Powder (Milk), Palm Stearin, Palm Oil, Palm Kernel Oil, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Stabilisers (Guar Gum, Locust Bean Gum), Caramelised Sugar Syrup, Vanilla Extract, Flavouring, Colour (Carotenes).",Energy 783kJ / 186kcal ,Energy783kJ / 186kcal438kJ / 104kcalFat6.5g3.7gSaturates5.1g2.8gCarbohydrate29.9g16.7gSugars22.8g12.8gFibre0.6g0.3gProtein1.7g1.0gSalt0.1g0.1g* Reference intake of a,https://www.tesco.com/groceries/en-GB/products/282663929
Tesco Homestyle Crinkle Cut Oven Chips 950G,(27),3.9,1.35,Potato chips coated in batter.,"INGREDIENTS: Potato (88%), Sunflower Oil, Rice Flour, Maize Flour, Modified Potato Starch, Salt, Maize Starch, Turmeric Extract, Paprika Extract, Water. ",Energy 745kJ / 177kcal ,Energy745kJ / 177kcal708kJ / 168kcalFat4.2g4.0gSaturates0.5g0.5gCarbohydrate30.5g29.0gSugars0.4g0.4gFibre3.5g3.4gProtein2.5g2.4gSalt0.4g0.3g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooked acco,https://www.tesco.com/groceries/en-GB/products/285679428
Hearty Food Co Crispy Potato Pops 500G,(25),4.2,1.00,Seasoned mashed potato balls pre-fried in sunflower oil.,"INGREDIENTS: Potato (81%), Sunflower Oil, Rice Flour, Dried Potato, Potato Starch, Salt, Stabiliser (Methyl Cellulose), Dextrose, White Pepper, Onion Powder.",Energy 812kJ / 194kcal ,Energy812kJ / 194kcal902kJ / 215kcalFat7.4g8.2gSaturates0.9g1.0gCarbohydrate27.8g30.8gSugars0.9g1.0gFibre2.2g2.5gProtein2.8g3.1gSalt0.5g0.5g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooked accord,https://www.tesco.com/groceries/en-GB/products/299538943
Tesco Boneless Chicken Thighs 500G,(18),3.2,2.35,Frozen skinless and boneless chicken thighs.,"Once defrosted, do not refreeze. 
Once defrosted use on the same day and do not refreeze. 
Follow the preparation guidelines above. 
Defrost thoroughly for a minimum of 8-12 hours in the fridge.
",Energy 597kJ / 143kcal ,Energy597kJ / 143kcal746kJ / 178kcalFat7.5g9.4gSaturates2.2g2.8gCarbohydrate0g0gSugars0g0g,https://www.tesco.com/groceries/en-GB/products/290897905
Tesco Mint Chocolate Ice Cream 900Ml Promotion,(11),3.1,1.70,"Mint flavoured ice cream with a mint chocolate flavoured sauce, dark chocolate chips and dark chocolate curls.","INGREDIENTS: Partially Skimmed Milk Concentrate, Glucose Syrup, Chocolate Sauce (11%) (Glucose Syrup, Water, Sugar, Fat Reduced Cocoa Powder, Cocoa Mass, Condensed Skimmed Milk, Tapioca Starch, Salt), Sugar, Coconut Oil, Chocolate Curls (4%) (Sugar, Cocoa Mass, Fat Reduced Cocoa Powder, Emulsifier (Soya Lecithins)), Chocolate Chips (2%) (Cocoa Mass, Sugar, Cocoa Butter, Butter Oil (Milk), Emulsifier (Soya Lecithins), Vanilla Extract), Palm Stearn, Palm Oil, Whey Powder (Milk), Palm Kernel Oil, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Stabilisers (Guar Gum, Locust Bean Gum), Peppermint Oil, Colours (Copper Chlorophyllin, Carotenes).",Energy 913kJ / 218kcal ,Energy913kJ / 218kcal502kJ / 120kcalFat9.6g5.3gSaturates7.6g4.2gCarbohydrate29.9g16.5gSugars19.0g10.5gFibre0.6g0.3gProtein2.6g1.4gSalt0.1g0.1g* Reference intake of a,https://www.tesco.com/groceries/en-GB/products/282665017
Tesco 2 Pizza Subs Cheese 260G,(8),3.9,1.00,Baguette bases topped with tomato sauce and a blend of mozzarella full fat soft cheese and Cheddar cheese.,"Wheat Flour, Tomato Purée, Mozzarella Full Fat Soft Cheese (Milk) (16%), Cheddar Cheese (Milk) (10%), Water, Yeast, Salt, Rapeseed Oil, Sugar, Malted Wheat Flour, Dried Parsley, Dried Garlic, White Pepper.",Energy 978kJ / 233kcal ,Energy978kJ / 233kcal1194kJ / 284kcalFat8.4g10.2gSaturates5.0g6.1gCarbohydrate26.7g32.6gSugars2.8g3.5gFibre2.0g2.4gProtein11.6g14.2gSalt0.9g1.2g* ,https://www.tesco.com/groceries/en-GB/products/285384454
