Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Mcvitie's 8 Toasting Waffles Chocolate 200G,(1),4,1.40,Chocolate Flavoured Toasting Waffles,"Wheat Flour, Sugar, Water, Whole Egg, Vegetable Oils (Palm, Rapeseed), Cocoa Powder (6%), Glucose-Fructose Syrup, Stabiliser (Sorbitol), Salt, Emulsifiers (E471, Soya Lecithin), Raising Agents (Sodium Bicarbonate, Disodium Diphosphate, Ammonium Bicarbonate), Natural Flavouring",Energy Per 100g ,Energy (kJ)1913478 (kcal)458115Fat 25.2g6.3gof which Saturates 10.4g2.6gCarbohydrate 50.3g12.6gof which ,https://www.tesco.com/groceries/en-GB/products/302707653
Tesco Trio Of Olive Bloomer 380G,(38),3.8,1.60,Trio of olive bloomer.,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Green Olives (5%), Black and Blonde Kalamata Olives (4%), Salt, Yeast, Extra Virgin Olive Oil, Red Wine Vinegar, Malted Barley Flour, Acidity Regulators (Citric Acid, Lactic Acid).",Energy 1070kJ / 253kcal ,Energy1070kJ / 253kcal899kJ / 213kcalFat3.2g2.7gSaturates0.5g0.4gCarbohydrate45.7g38.4gSugars1.7g1.4gFibre2.8g2.,https://www.tesco.com/groceries/en-GB/products/272913990
Kingsmill Tasty Wholemeal Rolls 6 Pack,(1),5,1.00,6 Wholemeal Rolls with Kibbled Malted Wheat dressed with Wheat Semolina,"Wholemeal Wheat Flour, Water, Kibbled Malted Wheat, Wheat Protein, Wheat Semolina, Sugar, Yeast, Vegetable Oils (Rapeseed, Sustainable Palm), Salt, Malted Barley Flour, Emulsifier: E471, E472e, Soya Flour, Vinegar, Preservative: Calcium Propionate (added to inhibit mould growth), Flour Treatment Agent: Ascorbic Acid (Vitamin C), With 55% Whole Grain (Wholemeal Wheat Flour, Kibbled Malted Wheat, Malted Barley Flour)",Energy 1019kJ ,Energy 1019kJ693kJ8%-242kcal165kcal8%Fat 3.9g2.7g4% of which: saturates 1.0g0.7g4%Carbohydrate 38.2g26.0g10% of w,https://www.tesco.com/groceries/en-GB/products/259070148
Finest White Chocolate & Honeycomb Cookie 4 Pack,(13),4,1.50,"4 cookies made with Belgian white chocolate and honeycomb pieces. Our cookies are expertly baked for a soft, chewy texture. We've used smooth, creamy Belgian white chocolate which compliments the sweet honeycomb for a rich treat","INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Belgian White Chocolate (21%) [Sugar, Dried Whole Milk, Cocoa Butter, Emulsifier (Soya Lecithins), Flavouring], Sugar, Brown Sugar, Butter (Milk), Honeycomb Pieces (5%) [Sugar, Glucose Syrup, Shea Fat, Palm Oil, Water, Raising Agent (Sodium Bicarbonate), Emulsifier (Sunflower Lecithins)], Palm Oil, Glucose-Fructose Syrup, Invert Sugar, Rapeseed Oil, Raising Agents (Sodium Bicarbonate, Diphosphates, Calcium Phosphate), Wheat Fibre, Whey Powder (Milk), Flavouring, Salt.",Energy 1874kJ / 446kcal ,Energy1874kJ / 446kcal1218kJ / 290kcalFat17.2g11.2gSaturates9.4g6.1gCarbohydrate67.1g43.6gSugars38.5g25.0gFibre0.9g0.,https://www.tesco.com/groceries/en-GB/products/285498319
Tesco Rustic White Baguette,(8),2.6,1.00,Rustic shaped white baguette 280g,"INGREDIENTS: Wheat Flour, Water, Dried Fermented Wheat Flour, Fermented Rye, Wheat Gluten, Yeast, Salt, Rice Flour, Dextrose, Malted Wheat Flour, Rapeseed Oil, Flour Treatment Agent (Ascorbic Acid), ND (Enzymes, Sodium Ferrocyanide).",Energy 373kJ / 88kcal ,Energy373kJ / 88kcal1067kJ / 252kcalFat0.4g1.0gSaturates<0.1g0.2gCarbohydrate17.4g49.7gSugars1.0g2.9gFibre0.8g2.,https://www.tesco.com/groceries/en-GB/products/305829642
Rankin Cinnamon & Raisin Fruit Loaf 450G,(10),4,1.25,A Moist and Sweet-Tasting Cinnamon and Raisin Loaf.,"Wheat Flour (Wheat Flour, Calcium, Iron, Niacin, Thiamin), Water, Raisins (28%), Rapeseed Oil, Partially Inverted Sugar, Sugar, Yeast, Cinnamon (3%) (Sugar, Palm Oil, Cinnamon, Soya Lecithin), Dextrose, Salt, Emulsifiers (E471, E472(e)), Soya Flour, Preservative (E282), Flavouring, Flour Treatment Agent (E300)",Energy 1196 kJ ,Energy 1196 kJ478 kJ-283 kcal113 kcalFat 5.0g2.0gof which saturates,https://www.tesco.com/groceries/en-GB/products/293920816
Tesco 12 Homebake Petit Pains,(13),4.3,Nan,12 Part baked mini white rolls.,"INGREDIENTS: Wheat Flour, Water, Yeast, Fermented Wheat Flour, Salt, Malted Wheat Flour, Flour Treatment Agent (Ascorbic Acid).",Energy 1223kJ / 289kcal ,Energy1223kJ / 289kcal612kJ / 144kcalFat1.2g0.6gSaturates0.2g<0.1gCarbohydrate59.1g29.6gSugars4.5g2.3gFibre3.5g1.8gProtein8.6g4.3gSalt1.3g0.7g* ,https://www.tesco.com/groceries/en-GB/products/254682839
Tesco Madeira Cake,(8),4,1.25,Madeira cake.,"INGREDIENTS: Sugar, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Butter (Milk) (11%), Pasteurised Egg, Glucose Syrup, Palm Oil, Pasteurised Egg White, Humectant (Glycerine), Rapeseed Oil, Dried Skimmed Milk, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Preservative (Potassium Sorbate), Emulsifier (Mono- and Di-Glycerides of Fatty Acids).",Energy 1600kJ / 381kcal ,Energy1600kJ / 381kcal580kJ / 138kcalFat14.3g5.2gSaturates7.2g2.6gCarbohydrate57.3g20.8gSugars23.0g8.3gFibre0.8g0.,https://www.tesco.com/groceries/en-GB/products/265913996
Tesco White Chocolate Cookies 5 Pack,(17),2.9,1.00,A cookie made with white chocolate chunks.,"INGREDIENTS: Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, White Chocolate Chunks (19%)(Sugar, Cocoa Butter, Dried Whole Milk, Whey Powder (Milk), Milk Sugar, Butteroil (Milk), Emulsifier (Soya Lecithins), Flavouring), Palm Oil, Rapeseed Oil, Maltodextrin, Water, Invert Sugar Syrup, Coconut Oil, Whey Powder (Milk), Humectant (Glycerol), Raising Agents (Sodium Carbonates, Disodium Diphosphate), Molasses, Flavouring, Emulsifier (Mono- and Di-Glycerides of Fatty Acids).",Energy 836kJ / 199kcal ,Energy836kJ / 199kcal1943kJ / 463kcalFat8.9g20.6gSaturates3.8g8.9gCarbohydrate28.0g65.1gSugars14.4g33.4gFibre0.2g0.,https://www.tesco.com/groceries/en-GB/products/276132127
Warburtons Seeded Batch Bread 400G,(6),4.7,0.90,"Thick Sliced White Bread with Sesame Seed, Sunflower Seed, Brown Linseed, Millet Seed and Poppy Seed (Seed Mix 12%)","Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], Water, Seed Mix (12%) (Sesame Seed, Sunflower Seed, Brown Linseed, Millet Seed, Poppy Seed), Yeast, Sugar, Malted Barley Flour, Vegetable Oil (Rapeseed, Sustainable Palm), Salt, Emulsifiers: E471, E472e, Soya Flour, Wheat Gluten, Preservative: Calcium Propionate, Flour Treatment Agent: Ascorbic Acid (Vitamin C)",Energy 1193kJ ,Energy 1193kJ357kJ8400kJ-284kcal85kcal2000kcalFat 8.4g2.5g70g of which saturates 1.3g0.4g20g mono-unsaturates 2.9g0.9g polyunsaturates 4.0g1.2gCarbohydrate 38.8g11.6g260g,https://www.tesco.com/groceries/en-GB/products/251738895
Tesco Raspberry Sponge Cake Each,(15),3,1.00,"Sponge cake filled with buttercream and raspberry jam, dusted with sugar.","INGREDIENTS LIST:Sugar, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Raspberry Jam (11%), Pasteurised Egg, Butter (Milk), Glucose Syrup, Water, Rapeseed Oil, Pasteurised Egg White, Humectant (Glycerol), Whey Powder (Milk), Palm Oil, Wheat Starch, Raising Agents (Disodium Diphosphate, Potassium Bicarbonate), Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids), Invert Sugar Syrup, Preservative (Potassium Sorbate), Cornflour, Flavouring.Raspberry Jam contains: Glucose-Fructose Syrup, Raspberry Purée, Sugar, Gelling Agent (Pectin), Acidity Regulators (Malic Acid, Sodium Citrate), Colours (Anthocyanins, Plain Caramel), Preservative (Potassium Sorbate).",Energy 1477kJ / 351kcal ,Energy1477kJ / 351kcal561kJ / 133kcalFat10.4g4.0gSaturates4.0g1.5gCarbohydrate60.0g22.8gSugars32.4g12.3gFibre1.0g<0.5g,https://www.tesco.com/groceries/en-GB/products/255538238
Soreen 5 Apple Lunchbox Loaves 150G,(2),5,1.40,5 individually wrapped apple flavoured lunchbox loaves,"Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)), Water, Sugar, Sweetened Apple Flavoured Pieces (10%) (Glucose Fructose Syrup, Concentrated Apple Purée, Humectant: Glycerol, Sugar, Wheat Fibre, Palm Fat, Gelling Agent: Pectin, Acidity Regulator: Citric Acid, Flavouring, Antioxidant: Ascorbic), Maize Starch, Apple Purée (5%), Malted Barley Flour (2%), Vegetable Fat (Rapeseed, Palm), Salt, Natural Flavouring, Yeast, Preservative: Calcium Propionate",Energy 1299kJ ,Energy 1299kJ390kJ-307kcal92kcalFat 4.5g1.3g of which saturates 0.,https://www.tesco.com/groceries/en-GB/products/297385855
Tesco Portuguese Custard Tart 4 Pack,(47),4.2,2.00,Flaky pastry cases filled with egg custard.,"INGREDIENTS: Custard Filling (66%) [Sugar, Water, Whole Milk, Pasteurised Egg Yolk, Wheat Flour, Pasteurised Egg White, Dried Milk Powder, Maize Starch, Thickener (Xanthan Gum)], Wheat Flour, Vegetable Margarine [Palm Oil, Water, Sunflower Oil, Rapeseed Oil, Coconut Fat, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Acidity Regulators (Lactic Acid, Citric Acid), Salt, Anti-oxidant (Alpha-Tocopherol)], Salt.",Energy 1179kJ / 281kcal ,Energy1179kJ / 281kcal649kJ / 154kcalFat10.1g5.5gSaturates4.6g2.5gCarbohydrate42.8g23.5gSugars22.1g12.2gFibre1.0g0.,https://www.tesco.com/groceries/en-GB/products/301972137
Double Chocolate Cookie 5 Pack,(6),3.2,1.00,A cookie made with chocolate chunks,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Sugar, Milk Chocolate Chunks (14%) [Sugar, Cocoa Butter, Cocoa Mass, Dried Whole Milk, Whey Powder (Milk), Emulsifier (Soya Lecithins)], Palm Oil, Dark Chocolate Chunks (5%) [Sugar, Cocoa Mass, Cocoa Butter, Emulsifier (Soya Lecithins), Flavouring], Rapeseed Oil, Water, Fat Reduced Cocoa Powder, Maltodextrin, Whey Powder (Milk), Invert Sugar Syrup, Humectant (Glycerol), Coconut Oil, Molasses, Raising Agents (Sodium Bicarbonate), Flavouring, Salt, Emulsifier (Mono- and Di-Glycerides of Fatty Acids).",Energy 1939kJ / 462kcal ,Energy1939kJ / 462kcal814kJ / 194kcalFat19.5g8.2gSaturates8.8g3.7gCarbohydrate65.9g27.7gSugars36.2g15.2gFibre2.8g1.2,https://www.tesco.com/groceries/en-GB/products/275156325
Mr Kipling 6 Angel Slices 30% Less Sugar,(14),2.1,1.75,"Layers of Pink and Yellow Sponge Sandwiching a Vanilla Flavour Filling (16%), Finished with a Pink Decoration.","Wheat Flour (with Added Calcium, Iron, Niacin, Thiamin), Vegetable Oils (Rapeseed, Palm), Water, Sugar, Glucose Syrup, Humectant (Vegetable Glycerine), Tapioca Starch, Dextrose, Maize Starch, Dried Egg White, Chicory Root Fibre, Whey Powder (Milk), Emulsifiers (Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids, Soya Lecithin, Sorbitan Monostearate, Polysorbate 60), Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Vegetable Fat (Palm), Milk Proteins, Stabiliser (Xanthan Gum), Preservative (Potassium Sorbate), Gelling Agent (Sodium Alginate), Wheat Flour, Flavourings, Colours (Titanium Dioxide, Carmine, Lutein), Acid (Acetic Acid)",Energy 1717kJ ,Energy 1717kJ419kJ-410kcal100kcalFat 19.9g4.9g of which Saturates 4.7g1.1gCarbohydrate 53.0g12.9g o,https://www.tesco.com/groceries/en-GB/products/302957759
Tesco Strawberry & Cream Swiss Roll,(15),3.9,1.00,"Plain Swiss roll sponge filled with strawberry jam and clotted cream flavour buttercream, sprinkled with sugar.","INGREDIENTS: Strawberry Jam (23%) [Sugar, Glucose-Fructose Syrup, Strawberry Purée, Acidity Regulators (Citric Acid, Sodium Citrate), Gelling Agent (Pectin), Colour (Anthocyanins), Flavouring, Preservative (Potassium Sorbate)], Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Clotted Cream Flavour Buttercream (21%) [Sugar, Butter (Milk), Glucose Syrup, Dried Glucose Syrup, Humectant (Glycerol), Maize Starch, Pasteurised Egg White, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Flavouring, Preservative (Potassium Sorbate), Salt], Sugar, Pasteurised Egg, Humectant (Glycerol), Dextrose, Dried Skimmed Milk, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Palm Oil, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Soya Lecithins), Rapeseed Oil, Acidity Regulator (Citric Acid), Salt, Colour (Curcumin).",Energy 477kJ / 113kcal ,Energy477kJ / 113kcal1492kJ / 353kcalFat2.5g7.8gSaturates1.7g5.3gCarbohydrate21.3g66.6gSugars14.1g44.1gFibre0.4g1.4,https://www.tesco.com/groceries/en-GB/products/299999673
Ciabatta Roll 4 Pack,(12),3.9,1.00,Ciabatta roll,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Extra Virgin Olive Oil (4%), Rice Flour, Salt, Yeast, Malted Wheat Flour, Rapeseed Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 1101kJ / 261kcal ,Energy1101kJ / 261kcal1156kJ / 274kcalFat4.2g4.4gSaturates0.7g0.7gCarbohydrate45.3g47.6gSugars2.7g2.8gFi,https://www.tesco.com/groceries/en-GB/products/255119821
Chocolate Croissant 2 Pack,(5),4,1.20,"2 croissants with chocolate flavoured filling, topped with chocolate pieces."," INGREDIENTS: Wheat Flour, Palm Oil, Sugar, Water, Chocolate Pieces (5%) [Sugar, Cocoa Mass, Cocoa Butter, Emulsifier (Soy Lecithins)], Sunflower Oil, Yeast, Fat Reduced Cocoa Powder, Unsalted Butter (Milk), Coconut Oil, Dried Skimmed Milk, Rapeseed Oil, Salt, Wheat Gluten, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Soya Lecithins), Pasteurised Egg, Flour Treatment Agent (Ascorbic Acid), Antioxidant (Rosemary Extract), Acidity Regulator (Citric Acid), Flavouring. ",Energy 1789kJ / 428kcal ,Energy1789kJ / 428kcal1396kJ / 334kcalFat23.8g18.5gSaturates10.9g8.5gCarbohydrate43.6g34.0gSugars13.1g10.2gFibre2.5g2.,https://www.tesco.com/groceries/en-GB/products/256943373
Tesco Finest Dark Rye & Sunflower Farmhouse Farmhouse 600G,(37),4.5,0.99,"Sliced bread made with wheat flour, rye and sunflower seeds.","INGREDIENTS LIST:Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Sunflower Seeds (8%), Rye Flour (5%), Wheat Gluten, Yeast, Rye (2%), Toasted Rye Flakes (2%), Barley Malt Flour, Rapeseed Oil, Salt, Emulsifier (Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Caramelised Sugar, Fermented Wheat Flour, Flour Treatment Agent (Ascorbic Acid).",Energy 1209kJ / 287kcal ,Energy1209kJ / 287kcal483kJ / 115kcalFat6.6g2.6gSaturates1.0g0.4gCarbohydrate43.1g17.2gSugars3.1g1.2gFibre4.3g1.7g,https://www.tesco.com/groceries/en-GB/products/300134452
Mr Kipling Jam Tarts 6 Pack,(4),4,1.70,"Shortcrust Pastry Cases with Blackcurrant & Apple Flavoured Jam, Raspberry Flavoured Jam or Apricot Flavoured Jam.","Blackcurrant & Apple Flavoured Jam Tarts x 2: Blackcurrant & Apple Flavoured Jam (50%) (Glucose-Fructose Syrup, Blackcurrants, Apple Acid (Citric Acid), Colour (Anthocyanins), Acidity Regulator (Sodium Citrates), Gelling Agent (Pectin), Preservatives (Potassium Sorbate, Sodium Metabisulphite (Sulphites)), Flavouring), Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Vegetable Oils (Palm, Rapeseed), Glucose Syrup, Dextrose, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Preservative (Potassium Sorbate), Raspberry Flavoured Jam Tarts x 2: Raspberry Flavoured Jam (50%) (Glucose-Fructose Syrup, Raspberry Purée, Preservative (Potassium Sorbate), Gelling Agent (Pectin), Acid (Citric Acid), Flavouring, Acidity Regulator (Sodium Citrates), Colour (Anthocyanins)), Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Vegetable Oils (Palm, Rapeseed), Glucose Syrup, Dextrose, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Preservative (Potassium Sorbate), Apricot Flavoured Jam Tarts x 2: Apricot Flavoured Jam (50%) (Glucose-Fructose Syrup, Apricot Purée, Acid (Citric Acid), Gelling Agent (Pectin), Acidity Regulator (Sodium Citrates), Preservative (Potassium Sorbate), Colour (Annatto), Flavouring), Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Vegetable Oils (Palm, Rapeseed), Glucose Syrup, Dextrose, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Preservative (Potassium Sorbate)",Energy 1726kJ ,Energy 1726kJ604kJ-410kcal144kcalFat 13.5g4.7g of which Saturates 4.7g1.6gCarbohydrate 68.0g23.8g of,https://www.tesco.com/groceries/en-GB/products/254947867
Tesco 4 Iced Finger Buns,(2),5,0.75,Finger buns topped with white icing.,"INGREDIENTS LIST:Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), White Icing (20%), Water, Sugar, Yeast, Rapeseed Oil, Emulsifier (Mono- and Di-Glycerides of Fatty Acids, Sodium Stearoyl-2-Lactylate, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Maize Starch, Salt, Flavouring, Flour Treatment Agent (Ascorbic Acid).White Icing contains: Sugar, Palm Kernel oil, Water, Milk Sugar, Emulsifier (Citric Acid Esters of Mono- and Di-Glycerides of Fatty Acids, Polysorbate 60), Palm Oil, Gelling Agent (Agar), Preservative (Potassium Sorbate), Colour (Titanium Dioxide), Flavouring, Acidity Regulator (Citric Acid).",Energy 1356kJ / 321kcal ,Energy1356kJ / 321kcal542kJ / 129kcalFat7.2g2.9gSaturates3.4g1.3gCarbohydrate56.9g22.7gSugars20.4g8.2gFibre1.4g0.,https://www.tesco.com/groceries/en-GB/products/297474214
Mcvities Digestive Caramel Slice 5 Pack 124.4G,No ratings yet,Nan,1.45,Digestives Slices Topped with Caramel and Milk Chocolate,"Flour (Wheat Flour, Calcium, Iron, Niacin, Thiamin), Caramel (19%) [Sweetened Condensed Skimmed Milk, Vegetable Oil (Palm), Glucose Syrup, Invert Sugar Syrup, Sugar, Water, Emulsifier (E471), Natural Flavouring, Stabiliser (Pectin), Salt], Vegetable Oils (Palm, Rapeseed), Milk Chocolate (13%) [Sugar, Cocoa Butter, Cocoa Mass, Dried Skimmed Milk, Dried Whey (Milk), Butter Oil (Milk), Vegetable Fats (Shea, Palm), Emulsifiers (Soya Lecithin, E476), Natural Flavouring], Golden Syrup (Partially Inverted Sugar Syrup), Partially Inverted Sugar Syrup, Sugar, Glucose-Fructose Syrup, Wholemeal Wheat Flour, Emulsifier (E471), Raising Agents (Sodium Bicarbonate, Ammonium Bicarbonate), Salt, Product contains 37% Digestives Pieces",Energy Per 100g ,Energy (kJ)2023548Energy (kcal)484131Fat 25.3g6.9gof which Saturates 12.6g3.4gCarbohydrate 58.9g16.0gof which ,https://www.tesco.com/groceries/en-GB/products/296852241
6 Pack Crusty White Rolls,(15),2.3,0.69,White Crusty Round Rolls 6 PK,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Yeast, Salt, Flour Treatment Agent (Ascorbic Acid).",Energy 1150kJ / 271kcal ,Energy1150kJ / 271kcal805kJ / 190kcalFat1.1g0.8gSaturates0.3g0.2gCarbohydrate53.5g37.4gSugars3.1g2.2gFibre2.7g1.9,https://www.tesco.com/groceries/en-GB/products/268512370
6 Pack Tiger Rolls,(26),2.2,0.69,Tiger Rolls 6PK,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Rapeseed Oil, Yeast, Salt, Palm Fat, Flour Treatment Agents (Ascorbic Acid, L-Cysteine), Malted Barley Extract, Stabiliser (Diphosphates).",Energy 1229kJ / 290kcal ,Energy1229kJ / 290kcal897kJ / 212kcalFat1.8g1.3gSaturates0.3g0.2gCarbohydrate56.4g41.2gSugars3.1g2.3gFibre2.6g1.9,https://www.tesco.com/groceries/en-GB/products/268512387
Warburtons Artisan Tiger Gluten Free 400G,(23),4.1,3.40,Unsliced Gluten Free White Bread with a Rice Flour Topping,"Water, Tapioca Starch, Potato Starch, Maize Starch, Rapeseed Oil, Yeast, Rice Flour Topping (Water, Rice Flour, Sugar, Potato Starch, Flavouring), Egg White Powder, Stabiliser: E464, Vegetable Fibre (Psyllium), Sugar, Fruit Extract (Carob and Apple), Salt, Humectant: Vegetable Glycerine, Preservatives: Calcium Propionate, Potassium Sorbate, Rice Flour, Natural Flavouring",Nan,Energy 1012kJ-241kcalFat,https://www.tesco.com/groceries/en-GB/products/299384611
Brioche Pasquier Pains Au Chocolat 6 Pack,(1),5,1.75,Pains au Chocolat,"Wheat Flour 40%, Concentrated Butter (Milk), Chocolate 12% (Sugar, Cocoa Mass, Cocoa Butter, Emulsifier: Soya Lecithin), Water, Sugar, Levain 6% (Wheat Flour 3%, Water, Salt), Rapeseed Oil, Yeast, Emulsifier: Mono and Diglycerides of Fatty Acids, Thickener: Guar Gum, Salt, Wheat Gluten, Wheat Proteins, Carrot Extract, Antioxidant: Ascorbic Acid, Milk Proteins",Nan,Energy 1720 kJ774 kJ-410 kcal185 kcal9%Fat 20 g9 g13% of which saturates 11 g5 g25%Carbohy,https://www.tesco.com/groceries/en-GB/products/265169072
Kingsmill Wholemeal No Crusts 400G,(3),3.7,1.40,Crustless Wholemeal Bread,"Wholemeal Wheat Flour, Water, Wheat Protein, Yeast, Salt, Malted Barley Flour, Soya Flour, Molasses Sugar, Emulsifiers: E472e, E481, Vegetable Oils (Rapeseed, Sustainable Palm), Vinegar, Preservative: Calcium Propionate, Flour Treatment Agent: Ascorbic Acid (Vitamin C), With 62% Wholegrain (Wholemeal Wheat Flour, Malted Barley Flour)",Energy 866 kJ ,Energy 866 kJ191 kJ2%205 kcalFat 2.2 g0.5 g<1%of which saturates 0.6 g0.1 g<1%Carbohydrate 33.1 g7.3 g3%of which sugars 2.4 g0.5 g<1%Fibre 5.6 g1.2 gProtein,https://www.tesco.com/groceries/en-GB/products/291369153
Warburtons Thin Bagels Cinnamon & Raisin 6 Pack,(29),4.8,1.50,"6 Sliced Thin Bagels with Raisins, Cinnamon & Mixed Spice","Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], Water, Raisins (6%), Sugar, Wheat Gluten, Yeast, Dextrose, Maize, Cinnamon, Salt, Malted Wheat Flour, Rice Flour, Mixed Spice, Gelling Agent: E466, Preservative: Calcium Propionate, Acidity Regulator: Citric Acid, Soya Flour, Emulsifiers: E472e, E481, Sunflower Oil, Flour Treatment Agents: Ascorbic Acid (Vitamin C ), E920 (Vegetarian)",Energy 1105kJ ,Energy1105kJ553kJ8400kJ-263kcal130kcal2000kcalFat1.1g0.6g70gof which saturates0.3g0.2g20g,https://www.tesco.com/groceries/en-GB/products/287853207
